                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     37,                0.50969,                 1.1099,                0.16487,                0.26786,                    0.5,                0.32554,                0.14444,                0.12425,                0.25672,                 0.0375,             0.00061428,             0.00061428,             0.00061428
                     38,                0.48498,                0.91652,                0.16259,                      1,                0.03333,                0.51666,                0.30999,                0.14423,                0.33585,                0.03803,             0.00057469,             0.00057469,             0.00057469
                     39,                0.44733,                0.84705,                0.13221,                      1,                0.03333,                0.51666,                0.20666,                0.11905,                0.32685,                0.03687,              0.0005351,              0.0005351,              0.0005351
                     40,                 0.3618,                0.86421,                0.12082,                0.57143,                0.13333,                 0.3388,                0.16259,                0.12183,                 0.2884,                0.03723,              0.0004955,              0.0004955,              0.0004955
                     41,                0.17854,                 0.4142,                0.06182,                0.57143,                0.13333,                 0.3388,                0.16259,                0.10598,                0.21977,                 0.0208,             0.00045591,             0.00045591,             0.00045591
                     42,                0.19056,                0.41972,                0.07665,                0.57143,                0.13333,                 0.3388,                0.16259,                0.20965,                0.44621,                0.04315,             0.00041632,             0.00041632,             0.00041632
                     43,                0.18409,                0.47542,                0.06892,                0.57143,                0.13333,                 0.3388,                0.16259,                0.11955,                0.38756,                0.03715,             0.00037673,             0.00037673,             0.00037673
                     44,                0.18859,                 0.4486,                0.06181,                0.57143,                0.13333,                 0.3388,                0.16259,                0.12559,                0.37927,                0.03745,             0.00033714,             0.00033714,             0.00033714
                     45,                0.18129,                0.44615,                0.07071,                0.57143,                0.13333,                 0.3388,                0.16259,                0.11989,                0.37733,                0.03751,             0.00029754,             0.00029754,             0.00029754
                     46,                0.12625,                0.27948,                0.04128,                      1,                0.03333,                0.51666,                0.25833,                0.10482,                0.35483,                0.03669,             0.00025795,             0.00025795,             0.00025795
                     47,                0.15178,                0.38611,                0.05763,                      1,                0.03333,                0.51666,                0.30999,                0.10747,                0.35573,                0.03659,             0.00021836,             0.00021836,             0.00021836
                     48,                0.17057,                0.39485,                0.06901,                      1,                0.03333,                0.51666,                0.41332,                0.10096,                0.33938,                  0.036,             0.00017877,             0.00017877,             0.00017877
                     49,                0.17323,                0.45599,                0.06581,                0.42857,                    0.1,                 0.2825,                0.18127,                 0.1025,                0.29622,                0.03566,             0.00013918,             0.00013918,             0.00013918
                     50,                0.18807,                0.38971,                0.06339,                0.45833,                0.36667,                0.39699,                0.23653,                0.10544,                0.27325,                0.03584,             9.9584e-05,             9.9584e-05,             9.9584e-05
