                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 1.5739,                 1.3048,                 1.1436,                0.64557,                0.59002,                0.61768,                0.21911,                 2.2249,                 1.5843,                 1.3087,              0.0018416,              0.0018416,              0.0018416
                     35,                 1.5747,                 1.2899,                 1.1029,                0.69384,                0.66788,                0.67939,                0.23848,                 2.2443,                 1.4905,                 1.3271,              0.0018367,              0.0018367,              0.0018367
                     36,                 1.5952,                 1.2818,                 1.1367,                0.61735,                 0.6618,                0.61562,                0.21357,                 2.1663,                 1.5073,                 1.2487,              0.0018317,              0.0018317,              0.0018317
                     37,                 1.6521,                 1.3332,                 1.1576,                0.68891,                0.45134,                0.54503,                0.21051,                 2.1215,                 2.2277,                  1.247,              0.0018267,              0.0018267,              0.0018267
                     38,                 1.6004,                 1.2933,                 1.1467,                0.70279,                0.70438,                0.71358,                0.24796,                  2.154,                 1.3897,                 1.2582,              0.0018218,              0.0018218,              0.0018218
                     39,                 1.5895,                 1.2632,                 1.1197,                0.70502,                0.72141,                0.72906,                0.28827,                 2.0945,                  1.388,                 1.2586,              0.0018168,              0.0018168,              0.0018168
                     40,                 1.5776,                 1.2255,                 1.1026,                0.72287,                0.70316,                0.70585,                0.24638,                  2.309,                 1.4571,                 1.3873,              0.0018119,              0.0018119,              0.0018119
                     41,                 1.5707,                 1.2348,                 1.1059,                0.70552,                0.68203,                0.69896,                0.28247,                  2.019,                   1.37,                 1.2388,              0.0018069,              0.0018069,              0.0018069
                     42,                 1.5824,                 1.2245,                 1.1127,                 0.7176,                0.68735,                0.70759,                0.24149,                 2.1756,                 1.4442,                 1.2663,               0.001802,               0.001802,               0.001802
                     43,                 1.5723,                 1.2165,                  1.126,                0.71236,                0.72611,                0.71992,                0.28358,                 2.2187,                 1.4916,                 1.3662,              0.0017971,              0.0017971,              0.0017971
                     44,                 1.6008,                 1.2025,                 1.1508,                0.68774,                0.71272,                0.69048,                0.24258,                 2.2687,                 1.4078,                 1.3413,              0.0017921,              0.0017921,              0.0017921
                     45,                 1.5473,                 1.1897,                 1.1316,                0.73569,                0.70094,                0.74313,                0.28962,                 2.0749,                 1.3004,                 1.2264,              0.0017872,              0.0017872,              0.0017872
                     46,                 1.5805,                 1.2247,                 1.1112,                0.74556,                0.68735,                0.75442,                 0.3127,                 1.9651,                 1.3153,                 1.2091,              0.0017822,              0.0017822,              0.0017822
                     47,                  1.583,                 1.1872,                 1.1089,                0.72162,                0.72532,                0.73773,                 0.2865,                 2.1015,                 1.3588,                 1.2772,              0.0017772,              0.0017772,              0.0017772
                     48,                 1.6021,                 1.2791,                 1.1193,                0.70514,                0.71277,                 0.7304,                0.32845,                 1.9068,                 1.3211,                  1.202,              0.0017723,              0.0017723,              0.0017723
                     49,                  1.598,                 1.2263,                 1.1333,                 0.7616,                0.68127,                0.73224,                0.28594,                 2.1126,                 1.3405,                 1.2866,              0.0017674,              0.0017674,              0.0017674
                     50,                 1.5953,                  1.186,                 1.1107,                0.72188,                0.71655,                0.71409,                0.24771,                 2.2912,                 1.3395,                 1.3666,              0.0017624,              0.0017624,              0.0017624
                     51,                 1.5807,                 1.2304,                 1.1087,                 0.7078,                0.70316,                0.71363,                0.28031,                 2.1224,                 1.3475,                 1.2763,              0.0017575,              0.0017575,              0.0017575
                     52,                 1.5518,                 1.1975,                 1.0944,                0.70084,                0.73114,                0.73884,                0.29067,                 2.0847,                 1.3534,                 1.2695,              0.0017525,              0.0017525,              0.0017525
                     53,                 1.5657,                 1.1929,                 1.1142,                0.73643,                0.71046,                0.72144,                0.25576,                 2.1926,                 1.4939,                 1.2988,              0.0017476,              0.0017476,              0.0017476
                     54,                  1.567,                  1.173,                 1.1368,                0.76232,                0.69842,                0.74242,                0.31188,                  2.105,                 1.2956,                 1.2879,              0.0017426,              0.0017426,              0.0017426
                     55,                 1.6289,                   1.27,                 1.1328,                0.66929,                 0.6869,                0.66237,                0.25393,                 2.0644,                   1.35,                  1.262,              0.0017376,              0.0017376,              0.0017376
                     56,                 1.5955,                 1.2494,                 1.1361,                0.71736,                0.68238,                0.70683,                0.30518,                 1.9594,                 1.3094,                 1.2196,              0.0017327,              0.0017327,              0.0017327
                     57,                 1.5146,                 1.2314,                 1.1211,                0.72459,                0.65295,                 0.6881,                0.29161,                 1.9982,                 1.3829,                 1.2603,              0.0017278,              0.0017278,              0.0017278
                     58,                 1.5742,                 1.2127,                 1.0948,                0.73775,                0.72894,                 0.7564,                0.28947,                 2.0724,                 1.3048,                 1.2519,              0.0017228,              0.0017228,              0.0017228
                     59,                 1.5734,                 1.2217,                 1.0869,                0.73592,                0.74582,                0.75292,                0.31028,                 2.0521,                 1.3427,                 1.2683,              0.0017179,              0.0017179,              0.0017179
                     60,                 1.5497,                 1.2045,                 1.1074,                0.74683,                0.69465,                0.72921,                0.30716,                 1.8978,                 1.2967,                 1.1962,              0.0017129,              0.0017129,              0.0017129
                     61,                 1.5689,                 1.1963,                 1.0861,                0.68482,                0.70073,                0.69968,                0.28156,                  2.009,                 1.3766,                 1.2398,               0.001708,               0.001708,               0.001708
                     62,                 1.5439,                  1.188,                 1.0765,                0.69075,                 0.6902,                0.67526,                0.24298,                  2.187,                 1.3328,                 1.2991,               0.001703,               0.001703,               0.001703
                     63,                  1.577,                 1.1753,                 1.1062,                0.64003,                0.68005,                0.65451,                0.29486,                 1.9131,                 1.6283,                 1.2008,               0.001698,               0.001698,               0.001698
                     64,                 1.5543,                 1.2051,                 1.0845,                0.74243,                0.68491,                0.73702,                0.31914,                 1.9856,                 1.3172,                 1.2359,              0.0016931,              0.0016931,              0.0016931
                     65,                 1.5171,                 1.1746,                 1.0793,                0.70193,                0.70073,                0.71954,                0.33096,                 1.8571,                 1.2864,                 1.1623,              0.0016882,              0.0016882,              0.0016882
                     66,                 1.5516,                 1.1862,                 1.1012,                0.74206,                0.72993,                0.75515,                0.33147,                 1.8854,                 1.2308,                 1.1809,              0.0016832,              0.0016832,              0.0016832
                     67,                 1.5361,                 1.1624,                  1.093,                0.72964,                 0.6983,                0.72876,                0.30115,                 1.9416,                  1.275,                 1.1868,              0.0016783,              0.0016783,              0.0016783
                     68,                  1.548,                  1.182,                 1.0942,                 0.7223,                0.71511,                0.73052,                0.27789,                 2.0979,                 1.3338,                 1.2479,              0.0016733,              0.0016733,              0.0016733
                     69,                 1.5316,                 1.1382,                 1.0961,                0.66655,                0.73601,                0.70728,                0.31763,                 1.8922,                 1.4513,                 1.2015,              0.0016684,              0.0016684,              0.0016684
                     70,                 1.5287,                 1.1525,                 1.1014,                0.74921,                0.69051,                0.71455,                0.27004,                 2.1458,                 1.2822,                 1.2653,              0.0016634,              0.0016634,              0.0016634
                     71,                 1.5415,                 1.1541,                 1.1126,                0.75699,                0.69221,                0.75947,                0.34649,                 1.9238,                 1.2349,                 1.2121,              0.0016585,              0.0016585,              0.0016585
                     72,                 1.5455,                 1.1972,                 1.0833,                0.72532,                0.74331,                0.75396,                0.30754,                 1.9799,                 1.2601,                 1.1976,              0.0016535,              0.0016535,              0.0016535
