                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     47,                 1.7223,                 1.6325,                 1.1144,                0.67292,                0.61192,                0.63474,                0.19743,                 2.2653,                  1.595,                 1.2635,              0.0018515,              0.0018515,              0.0018515
                     48,                 1.7122,                   1.59,                 1.1731,                 0.6694,                0.61922,                 0.6274,                0.20257,                 2.2387,                 1.5416,                 1.2739,              0.0018482,              0.0018482,              0.0018482
                     49,                 1.6915,                 1.5436,                 1.1547,                0.68898,                0.63625,                0.65098,                0.20512,                 2.2213,                 1.4933,                 1.2395,              0.0018449,              0.0018449,              0.0018449
                     50,                 1.7547,                 1.6513,                 1.1324,                0.68507,                 0.6545,                0.67141,                0.22779,                 2.1513,                 1.6877,                 1.2327,              0.0018416,              0.0018416,              0.0018416
                     51,                 1.7197,                 1.6499,                 1.1237,                0.65775,                0.63828,                0.64816,                0.23135,                 2.1118,                 1.5429,                 1.2313,              0.0018383,              0.0018383,              0.0018383
                     52,                 1.6985,                 1.6185,                 1.1207,                0.68307,                0.65811,                0.66737,                0.20856,                 2.2234,                 1.6533,                 1.2528,               0.001835,               0.001835,               0.001835
                     53,                 1.7048,                 1.6056,                 1.1442,                0.70246,                0.64049,                 0.6638,                 0.2161,                 2.2685,                 1.6333,                 1.2897,              0.0018317,              0.0018317,              0.0018317
                     54,                  1.676,                 1.5313,                 1.1233,                0.69658,                0.63677,                0.64414,                0.18657,                 2.3938,                 1.5944,                 1.3271,              0.0018284,              0.0018284,              0.0018284
                     55,                 1.7473,                 1.6224,                 1.1117,                0.67308,                 0.6399,                0.64219,                0.19682,                 2.2824,                 1.9066,                 1.2848,              0.0018251,              0.0018251,              0.0018251
                     56,                 1.7427,                 1.5963,                 1.1499,                0.69326,                0.65207,                0.68569,                0.24906,                 2.2157,                 1.5149,                 1.2771,              0.0018218,              0.0018218,              0.0018218
                     57,                 1.7203,                 1.6217,                 1.1385,                0.70136,                0.63625,                0.64529,                0.22558,                 2.2519,                  1.572,                 1.3006,              0.0018185,              0.0018185,              0.0018185
                     58,                 1.7249,                  1.582,                 1.1404,                 0.6999,                0.62988,                0.67335,                 0.2425,                  2.164,                 1.5293,                   1.27,              0.0018152,              0.0018152,              0.0018152
                     59,                  1.693,                 1.6172,                 1.1239,                0.65649,                0.58273,                0.61282,                0.18957,                 2.3652,                 1.6639,                 1.3687,              0.0018119,              0.0018119,              0.0018119
                     60,                 1.7191,                 1.5476,                 1.1472,                0.65508,                0.66545,                0.66476,                0.21651,                 2.2612,                 1.7502,                 1.2971,              0.0018086,              0.0018086,              0.0018086
                     61,                 1.6843,                 1.5557,                 1.1522,                0.68184,                 0.6472,                0.67036,                0.21251,                 2.2265,                 1.5713,                 1.2598,              0.0018053,              0.0018053,              0.0018053
                     62,                 1.7092,                  1.622,                 1.1294,                0.66017,                  0.683,                0.69009,                0.25624,                 2.1543,                 1.5825,                 1.2902,               0.001802,               0.001802,               0.001802
                     63,                 1.7132,                 1.5877,                 1.1485,                 0.6309,                0.60706,                0.57494,                0.15194,                 2.4503,                  1.915,                 1.3376,              0.0017987,              0.0017987,              0.0017987
                     64,                 1.7013,                 1.5747,                 1.1164,                0.68834,                0.67518,                0.67706,                0.24238,                 2.2087,                 1.5482,                 1.2932,              0.0017954,              0.0017954,              0.0017954
                     65,                 1.6944,                 1.5677,                 1.1243,                0.69891,                0.65328,                0.67912,                0.24249,                 2.2757,                 1.6855,                 1.3436,              0.0017921,              0.0017921,              0.0017921
                     66,                 1.7287,                 1.6225,                  1.135,                0.66292,                0.66751,                0.66945,                0.24263,                  2.168,                 1.6137,                 1.2762,              0.0017888,              0.0017888,              0.0017888
                     67,                 1.6831,                 1.5525,                 1.1258,                0.70148,                 0.6691,                0.69059,                0.24706,                 2.1645,                 1.5717,                 1.2387,              0.0017855,              0.0017855,              0.0017855
                     68,                 1.6962,                 1.5972,                 1.1338,                0.74075,                0.64654,                0.70552,                0.27582,                 2.0506,                 1.4587,                 1.1964,              0.0017822,              0.0017822,              0.0017822
                     69,                 1.7122,                  1.627,                 1.1383,                 0.7118,                0.61922,                0.64226,                0.20641,                 2.2853,                 1.4974,                 1.2618,              0.0017789,              0.0017789,              0.0017789
                     70,                  1.695,                 1.5913,                 1.1358,                 0.6713,                0.58884,                0.61113,                0.18033,                 2.3698,                 1.6329,                 1.3096,              0.0017756,              0.0017756,              0.0017756
                     71,                 1.6612,                 1.5862,                 1.1354,                0.69022,                0.60219,                0.63492,                0.19402,                 2.2799,                 1.5971,                 1.2715,              0.0017723,              0.0017723,              0.0017723
                     72,                 1.7156,                 1.5885,                 1.1216,                0.74819,                0.62044,                0.70862,                0.26873,                 2.1191,                 1.4217,                 1.2424,               0.001769,               0.001769,               0.001769
                     73,                 1.7005,                 1.5725,                 1.1553,                 0.7136,                0.64564,                0.68706,                0.21791,                 2.2531,                 1.6349,                 1.2748,              0.0017657,              0.0017657,              0.0017657
                     74,                 1.6747,                  1.535,                 1.1427,                0.72831,                0.66058,                0.69208,                0.23765,                 2.1797,                 1.4074,                 1.2469,              0.0017624,              0.0017624,              0.0017624
                     75,                 1.7416,                 1.5731,                 1.1243,                0.69151,                0.65815,                0.69338,                0.30708,                 1.9355,                 1.4299,                 1.2044,              0.0017591,              0.0017591,              0.0017591
                     76,                 1.6663,                 1.5474,                 1.1378,                0.74919,                0.66501,                0.70885,                0.24387,                  2.202,                 1.4781,                 1.2555,              0.0017558,              0.0017558,              0.0017558
                     77,                 1.6804,                 1.5655,                 1.1335,                0.73914,                0.66302,                0.70052,                0.22997,                 2.1785,                 1.5066,                 1.2363,              0.0017525,              0.0017525,              0.0017525
                     78,                 1.6662,                 1.4631,                 1.1076,                0.68655,                 0.6635,                 0.6876,                0.22944,                 2.1871,                 1.4851,                 1.2519,              0.0017492,              0.0017492,              0.0017492
                     79,                 1.7028,                 1.5566,                 1.1186,                0.72941,                 0.6983,                0.73007,                0.29615,                  1.992,                 1.4558,                 1.1903,              0.0017459,              0.0017459,              0.0017459
                     80,                 1.6589,                 1.5293,                  1.106,                0.71779,                 0.6405,                0.67665,                0.21651,                  2.287,                 1.5445,                 1.2911,              0.0017426,              0.0017426,              0.0017426
                     81,                 1.6646,                 1.5247,                 1.1102,                0.72922,                 0.6764,                0.72531,                0.24917,                 2.1829,                 1.3701,                 1.2408,              0.0017393,              0.0017393,              0.0017393
