                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     67,                 1.6606,                 1.5419,                 1.1236,                0.76106,                0.62652,                0.67723,                0.22217,                 2.3321,                  1.652,                 1.3101,              0.0016783,              0.0016783,              0.0016783
                     68,                 1.6742,                 1.5437,                  1.143,                0.68571,                0.60462,                0.62403,                0.21597,                 2.0886,                 1.4911,                 1.1745,              0.0016733,              0.0016733,              0.0016733
                     69,                 1.6697,                 1.5879,                 1.1175,                0.70337,                0.61155,                0.61827,                0.20293,                 2.1503,                  1.531,                 1.1982,              0.0016684,              0.0016684,              0.0016684
                     70,                 1.6485,                 1.4917,                 1.1142,                0.76023,                0.68978,                0.73198,                0.27249,                 2.1329,                 1.3558,                 1.2297,              0.0016634,              0.0016634,              0.0016634
                     71,                 1.6906,                 1.5389,                  1.131,                0.67163,                0.65693,                0.66035,                0.22165,                 2.2844,                 1.7797,                 1.2898,              0.0016585,              0.0016585,              0.0016585
                     72,                 1.6337,                 1.5194,                 1.0978,                0.67924,                0.66464,                0.66582,                0.21713,                 2.2695,                 1.6229,                 1.2415,              0.0016535,              0.0016535,              0.0016535
                     73,                 1.6766,                 1.5309,                 1.1126,                0.74559,                0.64112,                0.68504,                0.21309,                 2.2419,                 1.5148,                 1.2142,              0.0016485,              0.0016485,              0.0016485
                     74,                 1.6219,                 1.5033,                 1.1302,                0.70634,                0.57645,                0.62172,                0.24856,                 1.9449,                 1.6335,                 1.1566,              0.0016436,              0.0016436,              0.0016436
                     75,                 1.6651,                 1.4943,                 1.1206,                0.71771,                0.68046,                0.70362,                0.25121,                 2.1033,                  1.665,                 1.1953,              0.0016386,              0.0016386,              0.0016386
                     76,                 1.6551,                 1.4883,                 1.1016,                0.76008,                0.68005,                0.72329,                0.27195,                 2.0327,                 1.4248,                 1.1582,              0.0016337,              0.0016337,              0.0016337
                     77,                 1.6638,                 1.5105,                 1.1185,                0.68485,                0.65828,                0.64712,                0.18444,                 2.3937,                 1.5678,                 1.2527,              0.0016287,              0.0016287,              0.0016287
                     78,                 1.6245,                 1.5173,                 1.0978,                 0.7372,                0.70984,                0.71898,                0.28993,                 2.0359,                 1.4228,                 1.1768,              0.0016238,              0.0016238,              0.0016238
                     79,                 1.6525,                 1.5195,                 1.1031,                0.71557,                0.65802,                0.66694,                0.21574,                 2.3746,                 1.6495,                 1.3204,              0.0016189,              0.0016189,              0.0016189
                     80,                 1.6341,                 1.5026,                 1.1158,                0.76265,                0.65672,                0.71781,                  0.252,                 2.1809,                 1.3898,                 1.2097,              0.0016139,              0.0016139,              0.0016139
                     81,                 1.6374,                 1.4812,                 1.1124,                0.72337,                0.69987,                0.72969,                0.28968,                 1.9744,                 1.3583,                 1.1506,              0.0016089,              0.0016089,              0.0016089
                     82,                 1.6368,                 1.4797,                 1.0924,                0.69316,                0.68248,                0.68744,                0.23971,                 2.2357,                 1.5276,                 1.2559,               0.001604,               0.001604,               0.001604
