                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.5324,                 1.0896,                   1.19,                0.67642,                 0.6253,                0.67123,                0.32002,                 1.5812,                  1.263,                  1.293,              0.0013472,              0.0013472,              0.0013472
                     36,                 1.4714,                 1.0762,                  1.177,                0.66711,                 0.6399,                0.68349,                0.33569,                  1.602,                 1.1921,                 1.3107,              0.0013274,              0.0013274,              0.0013274
                     37,                 1.4738,                 1.0824,                 1.2039,                0.67648,                0.64477,                 0.6864,                0.33482,                 1.5734,                 1.2956,                 1.3061,              0.0013076,              0.0013076,              0.0013076
                     38,                 1.5151,                 1.0876,                 1.2263,                0.70293,                0.63906,                 0.6989,                0.33501,                 1.5897,                 1.1601,                 1.2936,              0.0012878,              0.0012878,              0.0012878
                     39,                 1.4676,                 1.0195,                 1.2005,                0.68011,                0.68491,                0.69932,                0.34736,                 1.5245,                 1.1837,                 1.2989,               0.001268,               0.001268,               0.001268
                     40,                 1.4353,                 1.0198,                 1.1823,                0.71699,                0.69654,                0.74265,                0.38528,                 1.5373,                 1.1286,                 1.3135,              0.0012483,              0.0012483,              0.0012483
                     41,                 1.4363,                 1.0034,                 1.1908,                0.67703,                0.67069,                0.71078,                0.35534,                 1.5904,                 1.2004,                 1.3464,              0.0012285,              0.0012285,              0.0012285
                     42,                 1.5186,                 1.0954,                 1.2196,                0.69764,                0.64355,                 0.6967,                0.34889,                 1.5817,                  1.188,                 1.3252,              0.0012087,              0.0012087,              0.0012087
                     43,                 1.4713,                 1.0774,                 1.1837,                 0.7081,                0.61922,                0.67002,                0.32377,                 1.5848,                 1.1606,                 1.2967,              0.0011889,              0.0011889,              0.0011889
                     44,                 1.4941,                 1.0421,                 1.1931,                0.69768,                0.66256,                0.70357,                0.34945,                 1.5332,                 1.1604,                 1.3016,              0.0011691,              0.0011691,              0.0011691
                     45,                  1.444,                 1.0111,                 1.1975,                0.66348,                0.70438,                0.71105,                0.34547,                 1.5853,                  1.165,                 1.3007,              0.0011493,              0.0011493,              0.0011493
                     46,                 1.4117,                 1.0212,                 1.1645,                0.68672,                  0.704,                0.72764,                 0.3734,                 1.5219,                 1.1826,                 1.3135,              0.0011296,              0.0011296,              0.0011296
