                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.0199,                0.82466,                 1.0752,                0.68635,                 0.6691,                0.70353,                0.36095,                 1.0426,                0.89474,                 1.1407,              0.0013493,              0.0013493,              0.0013493
                     36,                 1.0044,                0.82166,                 1.0509,                0.74718,                0.67235,                0.72881,                0.37916,                 1.0412,                0.87977,                 1.1379,              0.0013296,              0.0013296,              0.0013296
                     37,                0.97551,                 0.8035,                 1.0315,                0.70774,                0.69465,                0.73662,                0.39204,                 1.0342,                0.84912,                 1.1491,              0.0013099,              0.0013099,              0.0013099
                     38,                  1.001,                0.86614,                 1.0604,                0.68058,                0.65328,                0.69801,                0.35184,                 1.0671,                0.87779,                 1.1392,              0.0012901,              0.0012901,              0.0012901
                     39,                 1.0158,                0.81197,                  1.069,                0.70943,                0.68856,                0.73028,                0.37553,                 1.0292,                 0.8651,                 1.1263,              0.0012704,              0.0012704,              0.0012704
                     40,                0.99369,                 0.8063,                 1.0664,                 0.6962,                0.66352,                0.71884,                0.37963,                 1.0505,                0.87259,                 1.1426,              0.0012507,              0.0012507,              0.0012507
                     41,                0.98815,                0.78315,                 1.0677,                0.70311,                0.67128,                0.71357,                0.35448,                 1.0613,                0.91139,                 1.1432,               0.001231,               0.001231,               0.001231
                     42,                0.97292,                0.81448,                  1.047,                0.71565,                0.68856,                0.73596,                0.38685,                 1.0433,                0.88231,                 1.1496,              0.0012113,              0.0012113,              0.0012113
                     43,                0.98713,                0.79384,                 1.0297,                0.72799,                0.68491,                 0.7403,                0.37512,                  1.073,                0.84611,                 1.1715,              0.0011915,              0.0011915,              0.0011915
                     44,                0.96892,                0.75095,                 1.0539,                0.74666,                0.71168,                0.75521,                0.38688,                 1.0422,                0.84218,                 1.1322,              0.0011718,              0.0011718,              0.0011718
                     45,                0.97391,                0.76301,                 1.0527,                0.71472,                0.69951,                0.74541,                0.39409,                  1.027,                0.84889,                 1.1358,              0.0011521,              0.0011521,              0.0011521
                     46,                0.97341,                0.77158,                 1.0648,                0.70734,                0.68005,                0.72982,                0.36391,                 1.0545,                0.85422,                 1.1464,              0.0011324,              0.0011324,              0.0011324
                     47,                0.98788,                0.79724,                 1.0436,                0.69773,                0.68799,                0.72195,                0.35653,                 1.0678,                0.86753,                 1.1547,              0.0011127,              0.0011127,              0.0011127
                     48,                0.97406,                0.80311,                 1.0431,                0.75085,                 0.6764,                0.73083,                0.36424,                 1.0753,                0.88308,                 1.1567,               0.001093,               0.001093,               0.001093
                     49,                0.93374,                0.75175,                 1.0251,                0.73125,                 0.6837,                 0.7337,                0.39043,                  1.038,                 0.8744,                 1.1342,              0.0010732,              0.0010732,              0.0010732
                     50,                0.95711,                0.74449,                 1.0265,                0.74556,                0.70438,                0.75518,                0.38629,                 1.0602,                0.84728,                 1.1281,              0.0010535,              0.0010535,              0.0010535
                     51,                0.96175,                0.71928,                 1.0332,                0.73099,                 0.6618,                0.71634,                0.35872,                 1.0704,                0.85748,                 1.1549,              0.0010338,              0.0010338,              0.0010338
                     52,                0.94327,                0.74955,                 1.0424,                0.73409,                0.67843,                0.73484,                 0.3854,                 1.0393,                0.86236,                 1.1449,              0.0010141,              0.0010141,              0.0010141
                     53,                0.94956,                0.73811,                 1.0501,                0.70688,                0.70705,                0.74896,                0.39152,                 1.0464,                0.85309,                 1.1413,             0.00099436,             0.00099436,             0.00099436
                     54,                0.93274,                0.72962,                 1.0362,                0.73272,                0.70701,                0.75366,                0.40568,                 1.0192,                0.82341,                 1.1319,             0.00097464,             0.00097464,             0.00097464
                     55,                0.95007,                 0.7588,                 1.0287,                0.73316,                0.67032,                0.71879,                0.37349,                 1.0456,                 0.8479,                  1.138,             0.00095492,             0.00095492,             0.00095492
                     56,                0.95588,                0.74648,                 1.0303,                0.74016,                0.69708,                0.75805,                0.39325,                 1.0201,                0.87499,                 1.1203,             0.00093521,             0.00093521,             0.00093521
                     57,                0.94772,                0.74579,                 1.0244,                0.74574,                0.72076,                0.76328,                0.40976,                 1.0055,                0.85453,                 1.1203,             0.00091549,             0.00091549,             0.00091549
                     58,                0.91686,                 0.7422,                 1.0145,                0.73858,                0.68055,                0.74548,                0.38707,                 1.0331,                0.82747,                 1.1421,             0.00089577,             0.00089577,             0.00089577
                     59,                0.92646,                0.71147,                 1.0101,                0.74314,                0.72749,                0.76342,                0.39575,                  1.034,                0.82634,                 1.1306,             0.00087605,             0.00087605,             0.00087605
                     60,                0.91416,                0.70865,                 1.0229,                0.74265,                0.71617,                0.77149,                0.41095,                 1.0126,                0.79854,                 1.1432,             0.00085633,             0.00085633,             0.00085633
                     61,                0.91796,                0.71911,                 1.0179,                0.76059,                0.73844,                 0.7881,                0.42383,                0.98466,                0.81692,                 1.1311,             0.00083661,             0.00083661,             0.00083661
                     62,                0.90298,                0.73848,                 1.0185,                0.70908,                0.72871,                0.75573,                0.39973,                 1.0226,                0.81622,                 1.1308,              0.0008169,              0.0008169,              0.0008169
                     63,                0.93578,                0.71987,                 1.0316,                 0.7228,                0.73358,                0.76697,                0.40498,                 1.0288,                0.81909,                 1.1491,             0.00079718,             0.00079718,             0.00079718
                     64,                0.92415,                0.70936,                 1.0166,                0.76438,                0.69459,                0.76738,                0.40933,                 1.0263,                0.82308,                 1.1407,             0.00077746,             0.00077746,             0.00077746
                     65,                0.93121,                0.68503,                 1.0269,                0.74586,                 0.6983,                0.75889,                0.39629,                 1.0397,                0.80598,                 1.1364,             0.00075774,             0.00075774,             0.00075774
                     66,                0.91657,                0.71029,                 1.0303,                0.74374,                0.72263,                0.77248,                0.41848,                0.98915,                0.79549,                  1.127,             0.00073802,             0.00073802,             0.00073802
                     67,                0.92072,                0.71493,                 1.0267,                0.76209,                 0.7056,                0.77027,                0.41063,                 1.0116,                0.82821,                 1.1497,              0.0007183,              0.0007183,              0.0007183
                     68,                0.90445,                0.67736,                   1.02,                0.75337,                0.69862,                0.75774,                0.40615,                 1.0166,                0.78853,                 1.1356,             0.00069859,             0.00069859,             0.00069859
                     69,                0.91327,                0.70469,                 1.0354,                0.73593,                0.71168,                0.75581,                0.39732,                 1.0343,                0.79512,                 1.1452,             0.00067887,             0.00067887,             0.00067887
                     70,                0.89349,                0.66497,                 1.0157,                 0.7718,                0.69536,                0.76697,                 0.4072,                 1.0171,                0.80714,                 1.1446,             0.00065915,             0.00065915,             0.00065915
                     71,                0.90611,                0.71666,                 1.0217,                0.74856,                0.73358,                0.76646,                0.41619,                0.99439,                  0.783,                 1.1306,             0.00063943,             0.00063943,             0.00063943
                     72,                0.89302,                0.68605,                0.99955,                 0.7437,                0.71776,                0.76651,                0.41631,                0.99219,                0.78453,                 1.1406,             0.00061971,             0.00061971,             0.00061971
                     73,                0.88843,                0.68014,                 1.0149,                0.77174,                0.72506,                0.78097,                0.43219,                 0.9866,                0.80728,                 1.1271,             0.00059999,             0.00059999,             0.00059999
                     74,                0.89555,                0.66518,                 1.0089,                0.74558,                0.74209,                0.77019,                0.41276,                  1.011,                 0.7767,                 1.1443,             0.00058028,             0.00058028,             0.00058028
                     75,                0.88405,                0.67215,                0.99233,                 0.7585,                 0.7056,                0.77361,                0.42421,                0.98309,                0.79947,                 1.1292,             0.00056056,             0.00056056,             0.00056056
