                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 1.6069,                 1.1008,                 1.0282,                0.72293,                0.69708,                0.74636,                0.38435,                 1.7186,                 1.1673,                 1.1443,              0.0015776,              0.0015776,              0.0015776
                     35,                 1.5908,                 1.0534,                0.98976,                0.76621,                0.74159,                 0.7711,                0.41369,                 1.6653,                 1.0971,                 1.1237,              0.0015644,              0.0015644,              0.0015644
                     36,                 1.6314,                 1.0593,                 1.0438,                0.74687,                0.70438,                0.75375,                0.36805,                 1.7606,                 1.1585,                 1.1541,              0.0015512,              0.0015512,              0.0015512
                     37,                 1.6238,                 1.0339,                  1.022,                0.71319,                0.72628,                0.75061,                0.37887,                 1.7655,                 1.1398,                 1.1415,               0.001538,               0.001538,               0.001538
                     38,                 1.6136,                 1.0263,                 1.0232,                0.71822,                0.70438,                0.73047,                0.37862,                 1.7087,                 1.1479,                 1.1363,              0.0015248,              0.0015248,              0.0015248
                     39,                 1.6048,                 1.0308,                0.97236,                0.71471,                0.67352,                0.70659,                0.36222,                 1.7471,                 1.2271,                 1.1419,              0.0015116,              0.0015116,              0.0015116
                     40,                 1.5883,                 1.0436,                 1.0193,                0.73769,                0.70681,                0.76088,                0.38889,                 1.7243,                 1.0987,                 1.1468,              0.0014984,              0.0014984,              0.0014984
                     41,                 1.5686,                 1.0145,                  1.016,                0.72282,                0.73601,                0.77399,                0.40903,                 1.6815,                 1.1159,                 1.1344,              0.0014852,              0.0014852,              0.0014852
                     42,                 1.6109,                 1.0547,                 1.0339,                0.74529,                0.69056,                0.73764,                0.38199,                 1.7472,                 1.1669,                 1.1509,               0.001472,               0.001472,               0.001472
                     43,                 1.5676,                0.97772,                 1.0164,                0.74023,                0.71898,                 0.7594,                0.38592,                 1.7414,                 1.0988,                 1.1369,              0.0014588,              0.0014588,              0.0014588
                     44,                 1.5811,                0.99589,                 0.9979,                 0.7186,                0.74561,                0.76276,                0.38874,                 1.7512,                 1.1285,                 1.1497,              0.0014456,              0.0014456,              0.0014456
