                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     17,                 1.9184,                 1.8291,                0.83768,                 0.5935,                0.66964,                0.64319,                0.29645,                   1.93,                 1.7819,                0.88149,              0.0018516,              0.0018516,              0.0018516
                     18,                 1.9668,                 1.9312,                0.83895,                0.60196,                0.62044,                0.59998,                0.27129,                 1.9392,                 1.9155,                0.87126,              0.0018417,              0.0018417,              0.0018417
                     19,                 1.9497,                 1.7814,                0.83088,                0.62413,                0.66423,                 0.6321,                0.29516,                 1.9059,                  1.916,                 0.8771,              0.0018318,              0.0018318,              0.0018318
                     20,                 1.9245,                 1.8516,                0.86528,                0.61171,                0.63382,                0.63409,                0.29073,                 1.8927,                 2.0335,                0.86819,              0.0018219,              0.0018219,              0.0018219
                     21,                 2.0249,                 1.9388,                0.84158,                0.66095,                0.62409,                0.65044,                0.29002,                 1.9069,                 1.8682,                0.85702,               0.001812,               0.001812,               0.001812
                     22,                 1.9676,                   1.92,                0.82578,                0.67664,                0.60332,                0.63963,                 0.2839,                 1.9492,                 1.7895,                0.86678,              0.0018022,              0.0018022,              0.0018022
                     23,                 1.9165,                   1.79,                0.83761,                0.68778,                0.62774,                0.65865,                0.31209,                 1.8752,                 1.7242,                0.85617,              0.0017923,              0.0017923,              0.0017923
                     24,                 1.9677,                 1.7793,                 0.8319,                0.65235,                0.60722,                 0.6464,                0.29266,                 1.9706,                 1.8525,                0.87917,              0.0017824,              0.0017824,              0.0017824
                     25,                 1.8956,                 1.7784,                0.82899,                0.68995,                0.66325,                0.67949,                0.32275,                 1.8356,                 1.7449,                0.85717,              0.0017725,              0.0017725,              0.0017725
                     26,                 1.8778,                 1.6949,                0.82756,                0.61485,                 0.6545,                 0.6525,                0.31004,                  1.881,                 1.9753,                0.87733,              0.0017626,              0.0017626,              0.0017626
                     27,                 1.8721,                 1.7318,                0.81622,                 0.6195,                0.59816,                0.61232,                  0.286,                 1.9228,                 2.0711,                0.88625,              0.0017527,              0.0017527,              0.0017527
                     28,                  1.908,                 1.7695,                0.83706,                0.61139,                0.61248,                  0.615,                0.28911,                 1.9294,                 1.8505,                0.88445,              0.0017428,              0.0017428,              0.0017428
                     29,                 1.9007,                 1.7754,                0.83044,                0.60386,                0.58029,                0.58976,                0.28632,                 1.8679,                 2.0151,                0.87299,              0.0017329,              0.0017329,              0.0017329
                     30,                 1.9053,                 1.8075,                0.83467,                0.63896,                0.64599,                 0.6498,                0.31641,                 1.8337,                 1.7227,                0.85138,               0.001723,               0.001723,               0.001723
                     31,                 1.8853,                 1.7256,                0.81795,                0.64889,                0.67762,                0.67604,                0.31519,                 1.8571,                 1.8166,                0.86134,              0.0017131,              0.0017131,              0.0017131
                     32,                 1.8859,                 1.7116,                0.81595,                 0.6527,                0.63625,                0.64744,                0.28802,                 1.9532,                 1.8037,                0.88148,              0.0017032,              0.0017032,              0.0017032
                     33,                 1.8948,                 1.6866,                0.81273,                 0.6848,                0.68856,                0.70169,                0.33475,                 1.8864,                 1.7203,                0.86732,              0.0016933,              0.0016933,              0.0016933
                     34,                 1.8564,                 1.6817,                0.82037,                0.66601,                0.62165,                0.66519,                0.31867,                 1.8909,                 1.8022,                0.86268,              0.0016834,              0.0016834,              0.0016834
                     35,                 1.8433,                 1.6795,                 0.7914,                0.67056,                0.64355,                 0.6545,                0.29897,                 1.8594,                 1.8155,                 0.8586,              0.0016736,              0.0016736,              0.0016736
                     36,                 1.8242,                 1.7256,                0.80534,                0.62491,                0.69586,                0.67762,                0.31587,                 1.8479,                 1.7346,                0.86388,              0.0016637,              0.0016637,              0.0016637
                     37,                 1.8267,                 1.7197,                 0.8014,                0.65968,                0.65693,                0.67944,                 0.3261,                 1.8118,                 1.6825,                0.84029,              0.0016538,              0.0016538,              0.0016538
                     38,                 1.8557,                 1.7095,                0.80648,                0.63657,                0.60949,                0.63433,                0.29426,                 1.9103,                 1.6897,                0.86696,              0.0016439,              0.0016439,              0.0016439
                     39,                 1.7905,                 1.6333,                0.80112,                0.69962,                0.63869,                0.67871,                0.32452,                 1.8439,                 1.6578,                0.85096,               0.001634,               0.001634,               0.001634
                     40,                  1.894,                 1.6755,                0.81932,                0.65386,                0.64346,                0.65681,                0.30716,                 1.8949,                 1.7505,                0.85409,              0.0016241,              0.0016241,              0.0016241
                     41,                 1.8338,                 1.6435,                0.80284,                0.66742,                0.64964,                0.67467,                 0.3098,                 1.8965,                 1.7253,                0.84955,              0.0016142,              0.0016142,              0.0016142
                     42,                 1.8476,                 1.7047,                0.80698,                0.63328,                0.65127,                 0.6506,                0.32097,                 1.8746,                  1.803,                0.86244,              0.0016043,              0.0016043,              0.0016043
                     43,                 1.8435,                 1.6209,                0.79014,                0.73517,                0.66529,                0.71373,                0.31797,                 1.8771,                 1.7034,                0.85218,              0.0015944,              0.0015944,              0.0015944
                     44,                 1.8106,                 1.6691,                0.80522,                0.63667,                0.60341,                0.62433,                0.29196,                  1.933,                   1.73,                0.86538,              0.0015845,              0.0015845,              0.0015845
                     45,                 1.7786,                 1.5617,                0.80635,                0.65288,                 0.6773,                0.70236,                 0.3555,                 1.8117,                 1.6439,                 0.8478,              0.0015746,              0.0015746,              0.0015746
                     46,                 1.8169,                 1.5932,                 0.7966,                0.70266,                0.68005,                0.71614,                0.36114,                 1.8062,                 1.6005,                0.85415,              0.0015647,              0.0015647,              0.0015647
                     47,                 1.8008,                   1.59,                0.81353,                0.66219,                0.67275,                0.68533,                0.33969,                 1.8684,                 1.6384,                0.85903,              0.0015549,              0.0015549,              0.0015549
                     48,                 1.8013,                  1.548,                0.79918,                0.68898,                0.65937,                0.68673,                0.33714,                 1.8857,                 1.6415,                0.86529,               0.001545,               0.001545,               0.001545
                     49,                 1.8043,                 1.5418,                0.78618,                0.67541,                0.60949,                0.64675,                0.30964,                 1.9239,                 1.7614,                0.86826,              0.0015351,              0.0015351,              0.0015351
                     50,                 1.8344,                 1.6123,                0.79387,                0.74495,                0.66788,                0.72039,                0.35231,                 1.8029,                 1.5759,                0.84235,              0.0015252,              0.0015252,              0.0015252
                     51,                 1.8335,                 1.6046,                0.80928,                0.67823,                0.65085,                0.67911,                0.33805,                 1.8296,                 1.6913,                 0.8415,              0.0015153,              0.0015153,              0.0015153
                     52,                 1.8109,                 1.6509,                0.80265,                0.66606,                0.63504,                0.65642,                0.31518,                 1.8935,                 1.6663,                0.86245,              0.0015054,              0.0015054,              0.0015054
                     53,                  1.791,                 1.5979,                0.79013,                0.71098,                0.68831,                0.70421,                0.33597,                 1.8664,                 1.6759,                 0.8554,              0.0014955,              0.0014955,              0.0014955
                     54,                 1.8243,                 1.6469,                0.80428,                0.71437,                0.66545,                0.71054,                 0.3499,                 1.8299,                 1.6549,                0.83976,              0.0014856,              0.0014856,              0.0014856
                     55,                 1.7623,                 1.5638,                0.80477,                0.68983,                 0.6837,                0.70648,                0.35232,                 1.8388,                  1.592,                0.84981,              0.0014757,              0.0014757,              0.0014757
                     56,                 1.7466,                 1.5436,                0.79596,                  0.671,                0.64014,                0.68007,                 0.3356,                 1.8946,                 1.5932,                0.86385,              0.0014658,              0.0014658,              0.0014658
                     57,                 1.7735,                 1.5256,                0.80141,                0.68987,                0.65207,                0.70147,                 0.3425,                 1.8292,                 1.6999,                0.85865,              0.0014559,              0.0014559,              0.0014559
                     58,                 1.7779,                 1.5597,                0.79411,                0.64811,                0.64753,                0.67211,                0.33702,                 1.8677,                 1.6629,                0.85619,               0.001446,               0.001446,               0.001446
                     59,                 1.7607,                 1.5834,                0.79528,                0.68535,                0.68894,                0.71394,                0.35208,                 1.8282,                 1.6413,                0.85204,              0.0014361,              0.0014361,              0.0014361
                     60,                 1.8173,                 1.6532,                0.78794,                0.69301,                 0.6764,                 0.7004,                0.33418,                 1.8736,                 1.6377,                0.86587,              0.0014263,              0.0014263,              0.0014263
                     61,                 1.7811,                 1.5434,                0.78647,                0.69279,                 0.7056,                0.72054,                0.35953,                 1.8292,                 1.6177,                0.85941,              0.0014164,              0.0014164,              0.0014164
                     62,                 1.8204,                 1.5334,                0.78879,                0.68989,                0.70681,                0.72534,                0.37102,                 1.7792,                 1.5346,                0.84745,              0.0014065,              0.0014065,              0.0014065
                     63,                 1.7536,                 1.5699,                 0.8018,                0.68137,                0.66337,                0.68084,                 0.3406,                 1.8481,                 1.6407,                0.86371,              0.0013966,              0.0013966,              0.0013966
                     64,                 1.7874,                 1.5567,                0.79286,                0.73626,                0.67762,                0.73372,                0.36704,                 1.7998,                 1.6085,                0.85625,              0.0013867,              0.0013867,              0.0013867
                     65,                 1.7473,                 1.5128,                0.79869,                0.73315,                0.66788,                0.71891,                0.35246,                 1.8304,                 1.6009,                0.85234,              0.0013768,              0.0013768,              0.0013768
                     66,                 1.7564,                 1.5563,                0.78831,                0.68186,                0.68978,                0.72099,                0.34968,                 1.8553,                 1.5802,                0.86653,              0.0013669,              0.0013669,              0.0013669
                     67,                 1.7604,                 1.5069,                0.78899,                0.64879,                0.71533,                0.70691,                0.34679,                  1.824,                 1.6106,                0.85484,               0.001357,               0.001357,               0.001357
                     68,                 1.7321,                 1.4776,                0.81404,                0.67126,                 0.7056,                0.71264,                0.36535,                 1.7934,                 1.6362,                0.85294,              0.0013471,              0.0013471,              0.0013471
                     69,                 1.7438,                 1.5276,                0.77686,                0.66575,                0.69221,                0.71222,                0.35445,                 1.8101,                 1.6338,                0.84978,              0.0013372,              0.0013372,              0.0013372
                     70,                 1.7291,                 1.4642,                0.79876,                0.65145,                0.68856,                0.69693,                0.33627,                 1.8669,                 1.6462,                0.85355,              0.0013273,              0.0013273,              0.0013273
                     71,                 1.7161,                 1.5049,                  0.779,                0.71345,                0.73114,                0.73725,                0.36874,                 1.7862,                 1.5515,                0.85927,              0.0013174,              0.0013174,              0.0013174
                     72,                 1.7475,                  1.503,                0.80108,                0.67506,                0.67883,                0.68519,                0.34291,                 1.8166,                 1.6301,                0.83972,              0.0013075,              0.0013075,              0.0013075
                     73,                 1.7513,                 1.5018,                0.79715,                0.68904,                0.70895,                0.72821,                0.36299,                 1.8172,                 1.5837,                 0.8436,              0.0012977,              0.0012977,              0.0012977
                     74,                 1.7233,                 1.4867,                0.80561,                 0.6771,                0.65307,                0.69259,                0.34051,                 1.8623,                 1.6607,                0.87689,              0.0012878,              0.0012878,              0.0012878
                     75,                 1.7236,                 1.4835,                0.79139,                0.71487,                0.68005,                0.72535,                0.37085,                 1.7855,                 1.5614,                0.84278,              0.0012779,              0.0012779,              0.0012779
                     76,                 1.7688,                 1.5414,                0.78238,                0.71503,                0.66788,                0.70696,                0.36179,                 1.8222,                 1.5611,                0.85348,               0.001268,               0.001268,               0.001268
                     77,                 1.6988,                 1.4504,                0.76917,                0.68829,                0.70681,                0.71934,                0.36896,                  1.807,                 1.5653,                0.84374,              0.0012581,              0.0012581,              0.0012581
                     78,                 1.7299,                 1.4527,                0.76647,                0.70709,                0.67153,                0.71957,                0.35924,                 1.8101,                 1.6799,                0.85005,              0.0012482,              0.0012482,              0.0012482
                     79,                 1.7196,                  1.452,                0.77201,                0.70943,                0.69708,                0.71687,                0.36391,                 1.8014,                 1.5445,                0.84485,              0.0012383,              0.0012383,              0.0012383
                     80,                 1.6971,                 1.4388,                0.78174,                0.70036,                  0.691,                0.71477,                0.36041,                 1.7746,                  1.573,                 0.8385,              0.0012284,              0.0012284,              0.0012284
                     81,                  1.747,                 1.4745,                0.78468,                0.71726,                0.69343,                 0.7349,                0.36815,                  1.782,                 1.6059,                 0.8463,              0.0012185,              0.0012185,              0.0012185
                     82,                 1.7307,                 1.4479,                0.79874,                 0.6785,                0.69343,                0.69647,                0.34929,                 1.7847,                 1.5972,                0.84794,              0.0012086,              0.0012086,              0.0012086
                     83,                 1.6823,                 1.4218,                0.78403,                0.69248,                0.73601,                 0.7443,                0.38421,                 1.7711,                  1.556,                0.84069,              0.0011987,              0.0011987,              0.0011987
                     84,                 1.7231,                  1.505,                0.78412,                0.72235,                 0.7058,                0.73872,                 0.3827,                 1.7525,                 1.5291,                0.84447,              0.0011888,              0.0011888,              0.0011888
                     85,                 1.7349,                 1.4726,                0.78565,                0.72815,                0.67275,                0.72949,                0.36517,                 1.7746,                 1.5155,                0.83538,              0.0011789,              0.0011789,              0.0011789
                     86,                 1.7499,                 1.4909,                0.76829,                0.67039,                0.67797,                0.70174,                0.33358,                 1.8521,                 1.6007,                0.85476,              0.0011691,              0.0011691,              0.0011691
                     87,                 1.6688,                 1.4331,                0.77016,                 0.7084,                0.66545,                0.72703,                0.37639,                 1.7603,                 1.5059,                0.83307,              0.0011592,              0.0011592,              0.0011592
                     88,                   1.75,                 1.4695,                0.77419,                  0.754,                0.65254,                0.73408,                0.37415,                 1.7628,                 1.5801,                0.84352,              0.0011493,              0.0011493,              0.0011493
                     89,                 1.6861,                 1.4561,                0.77946,                0.72793,                0.69586,                0.73969,                0.37988,                 1.7602,                 1.5287,                0.84166,              0.0011394,              0.0011394,              0.0011394
                     90,                 1.7064,                 1.4898,                0.79591,                0.73249,                0.72619,                0.76539,                0.39827,                 1.7424,                 1.5255,                0.85208,              0.0011295,              0.0011295,              0.0011295
                     91,                 1.7096,                 1.4385,                0.77837,                0.73816,                0.72363,                0.76744,                0.40095,                 1.7131,                  1.463,                0.83378,              0.0011196,              0.0011196,              0.0011196
                     92,                 1.6379,                 1.4399,                0.77543,                0.74075,                 0.6983,                0.75444,                0.38698,                 1.7761,                 1.4876,                0.85471,              0.0011097,              0.0011097,              0.0011097
                     93,                 1.6931,                 1.4543,                 0.7933,                0.74064,                0.68786,                0.73373,                 0.3602,                 1.8101,                 1.5402,                0.85054,              0.0010998,              0.0010998,              0.0010998
                     94,                 1.6746,                 1.3777,                0.77322,                0.69662,                0.72629,                0.74588,                0.39814,                 1.7164,                  1.469,                0.83428,              0.0010899,              0.0010899,              0.0010899
                     95,                 1.6847,                 1.3889,                0.77612,                0.68985,                0.69814,                0.71818,                0.37182,                 1.7646,                    1.5,                0.83393,                0.00108,                0.00108,                0.00108
                     96,                 1.6899,                 1.4124,                 0.7822,                0.74645,                0.69123,                0.74369,                0.37449,                 1.8162,                  1.488,                0.85272,              0.0010701,              0.0010701,              0.0010701
                     97,                 1.6837,                 1.3605,                0.77415,                0.75888,                0.69686,                0.75507,                 0.3955,                 1.7437,                 1.4504,                0.83939,              0.0010602,              0.0010602,              0.0010602
                     98,                 1.6641,                 1.3966,                0.79865,                0.72932,                 0.7113,                0.74928,                0.39255,                 1.7347,                 1.5187,                0.83591,              0.0010503,              0.0010503,              0.0010503
                     99,                 1.6083,                 1.3111,                0.77618,                0.71346,                0.69062,                0.74471,                0.39134,                  1.708,                 1.4757,                0.82985,              0.0010405,              0.0010405,              0.0010405
                    100,                 1.6949,                 1.4205,                0.77736,                 0.7591,                0.70921,                0.75222,                0.39181,                 1.7323,                 1.4704,                 0.8435,              0.0010306,              0.0010306,              0.0010306
                    101,                 1.6665,                 1.3825,                0.79027,                0.73318,                0.70534,                0.74309,                0.38117,                 1.7557,                 1.4681,                0.83845,              0.0010207,              0.0010207,              0.0010207
                    102,                 1.6661,                 1.4296,                0.78214,                0.72822,                 0.6545,                0.71997,                0.36137,                 1.8204,                 1.5153,                0.83744,              0.0010108,              0.0010108,              0.0010108
                    103,                  1.662,                 1.3415,                0.76626,                0.67703,                0.71776,                0.72604,                0.38065,                 1.7511,                 1.5094,                0.83386,              0.0010009,              0.0010009,              0.0010009
                    104,                 1.6504,                 1.3922,                0.77527,                0.76548,                0.71873,                 0.7673,                0.40306,                 1.7377,                 1.4567,                0.83858,               0.000991,               0.000991,               0.000991
                    105,                 1.6492,                 1.3591,                0.77758,                0.76544,                0.67275,                0.75271,                0.38732,                 1.7437,                 1.4805,                0.83329,              0.0009811,              0.0009811,              0.0009811
                    106,                 1.6661,                 1.4043,                 0.7869,                0.72366,                0.66903,                0.72178,                0.35948,                 1.7867,                 1.5354,                0.83408,             0.00097121,             0.00097121,             0.00097121
                    107,                 1.6477,                  1.407,                0.77255,                0.73871,                0.71411,                0.75423,                0.38995,                  1.732,                 1.4793,                0.83702,             0.00096132,             0.00096132,             0.00096132
                    108,                 1.6593,                   1.35,                0.77515,                0.72746,                0.67883,                0.73586,                0.37212,                 1.7688,                 1.4989,                0.83109,             0.00095143,             0.00095143,             0.00095143
                    109,                 1.6562,                 1.3873,                0.76916,                0.76707,                 0.7091,                0.76675,                0.40008,                 1.7254,                 1.4336,                0.82948,             0.00094153,             0.00094153,             0.00094153
                    110,                 1.6675,                 1.3952,                0.77437,                0.74812,                0.70823,                 0.7575,                0.39492,                 1.7044,                 1.4434,                0.82207,             0.00093164,             0.00093164,             0.00093164
                    111,                 1.6763,                 1.3717,                0.77937,                0.70667,                0.71046,                0.75005,                0.38475,                 1.7619,                 1.4925,                0.83238,             0.00092175,             0.00092175,             0.00092175
                    112,                 1.6757,                  1.404,                0.78069,                0.75102,                0.68735,                0.75216,                0.39299,                 1.7444,                 1.4845,                0.84531,             0.00091186,             0.00091186,             0.00091186
                    113,                 1.6158,                 1.3498,                0.77595,                0.73768,                0.70818,                0.75738,                0.39567,                 1.7412,                 1.4423,                0.83984,             0.00090197,             0.00090197,             0.00090197
                    114,                 1.6449,                 1.3399,                0.77173,                0.72803,                0.73114,                0.77183,                0.40929,                 1.7025,                 1.4376,                0.83564,             0.00089207,             0.00089207,             0.00089207
                    115,                 1.6667,                 1.3875,                0.75927,                0.75617,                0.67912,                0.73831,                0.38489,                 1.7461,                 1.4844,                0.84385,             0.00088218,             0.00088218,             0.00088218
                    116,                 1.6591,                 1.3453,                 0.7643,                0.68104,                 0.7325,                0.74073,                0.38431,                 1.7458,                 1.5233,                0.83991,             0.00087229,             0.00087229,             0.00087229
                    117,                 1.6285,                 1.3808,                0.75812,                0.74404,                0.73358,                 0.7735,                  0.412,                 1.7075,                 1.4249,                0.83484,              0.0008624,              0.0008624,              0.0008624
                    118,                 1.6443,                 1.3804,                0.76466,                0.74783,                0.71432,                0.75937,                0.39526,                  1.718,                 1.4226,                0.83814,              0.0008525,              0.0008525,              0.0008525
                    119,                 1.6611,                 1.3575,                0.75392,                0.73907,                0.72263,                0.75815,                0.39489,                 1.7517,                 1.4844,                0.84177,             0.00084261,             0.00084261,             0.00084261
                    120,                 1.6342,                 1.3367,                0.78034,                0.72331,                0.74088,                0.75353,                0.39196,                 1.7451,                  1.469,                0.83534,             0.00083272,             0.00083272,             0.00083272
                    121,                 1.6501,                 1.3432,                0.75662,                0.71812,                0.73844,                0.76361,                0.40312,                 1.7197,                 1.4128,                 0.8301,             0.00082283,             0.00082283,             0.00082283
                    122,                  1.668,                 1.3494,                  0.782,                0.73832,                0.74453,                0.77561,                0.39924,                 1.7617,                 1.4515,                0.84677,             0.00081294,             0.00081294,             0.00081294
                    123,                 1.5708,                 1.3101,                0.77364,                0.71232,                0.76034,                0.76906,                0.40913,                 1.7019,                 1.5121,                0.84289,             0.00080304,             0.00080304,             0.00080304
                    124,                 1.6423,                 1.3253,                0.77196,                0.71876,                0.72752,                0.76182,                0.40293,                 1.7467,                 1.4598,                0.84279,             0.00079315,             0.00079315,             0.00079315
                    125,                 1.6463,                 1.3363,                0.76403,                0.73542,                0.74056,                0.76868,                 0.4065,                  1.714,                 1.4604,                 0.8475,             0.00078326,             0.00078326,             0.00078326
                    126,                 1.6159,                 1.3198,                0.76811,                 0.7026,                0.73864,                0.76199,                0.39515,                 1.7423,                  1.455,                0.85139,             0.00077337,             0.00077337,             0.00077337
                    127,                 1.6457,                 1.3686,                0.78418,                0.73656,                0.71089,                0.76092,                0.40196,                 1.7154,                 1.4734,                0.83788,             0.00076348,             0.00076348,             0.00076348
                    128,                 1.6518,                 1.3896,                0.75695,                0.73203,                0.72019,                0.76666,                0.40558,                 1.6894,                 1.4291,                0.83296,             0.00075358,             0.00075358,             0.00075358
                    129,                 1.5969,                 1.3125,                0.76221,                0.72224,                0.76034,                0.77496,                  0.415,                 1.6768,                 1.4337,                0.82905,             0.00074369,             0.00074369,             0.00074369
                    130,                 1.6064,                 1.3198,                0.78109,                0.72072,                0.72522,                0.75227,                0.39273,                   1.71,                 1.4941,                0.82917,              0.0007338,              0.0007338,              0.0007338
                    131,                 1.6165,                  1.387,                 0.7706,                0.73282,                0.67275,                0.73321,                0.38187,                 1.7386,                 1.4704,                0.84613,             0.00072391,             0.00072391,             0.00072391
                    132,                 1.5862,                 1.2725,                0.76876,                0.74637,                0.70681,                0.74795,                0.38687,                 1.7718,                 1.4344,                0.84337,             0.00071401,             0.00071401,             0.00071401
                    133,                 1.6597,                 1.3579,                0.76249,                0.75789,                0.72738,                0.76514,                0.39785,                 1.7504,                 1.4502,                0.83918,             0.00070412,             0.00070412,             0.00070412
                    134,                 1.6098,                 1.2912,                0.76457,                0.72183,                 0.7387,                0.77273,                0.40786,                 1.6873,                 1.4211,                0.83036,             0.00069423,             0.00069423,             0.00069423
                    135,                 1.6052,                 1.3043,                0.76132,                0.74304,                0.71763,                0.76712,                0.39451,                 1.7312,                 1.4599,                0.83128,             0.00068434,             0.00068434,             0.00068434
                    136,                 1.6077,                 1.3449,                0.75955,                0.73756,                0.71456,                0.75984,                 0.3929,                 1.7288,                 1.4878,                0.83535,             0.00067445,             0.00067445,             0.00067445
                    137,                 1.6577,                 1.3551,                0.78903,                0.70267,                0.73966,                0.75908,                0.40211,                 1.7057,                 1.4776,                0.84376,             0.00066455,             0.00066455,             0.00066455
                    138,                  1.596,                  1.263,                0.77122,                 0.7457,                0.69221,                0.76517,                0.39693,                 1.7385,                 1.4541,                0.84008,             0.00065466,             0.00065466,             0.00065466
                    139,                 1.5778,                 1.2236,                0.77194,                0.77143,                0.69799,                0.77103,                0.40839,                 1.7153,                 1.4411,                0.83255,             0.00064477,             0.00064477,             0.00064477
                    140,                 1.5861,                 1.2881,                0.75345,                0.74224,                0.72864,                0.78146,                 0.4135,                 1.7145,                 1.3865,                0.83489,             0.00063488,             0.00063488,             0.00063488
                    141,                 1.6267,                 1.3164,                0.75952,                0.71305,                 0.7074,                0.74733,                0.39628,                  1.709,                  1.486,                0.83432,             0.00062498,             0.00062498,             0.00062498
                    142,                 1.5741,                 1.3031,                0.75512,                0.74976,                0.74818,                0.78141,                 0.4139,                 1.6953,                 1.4496,                 0.8342,             0.00061509,             0.00061509,             0.00061509
                    143,                 1.5942,                 1.2958,                0.75788,                0.73895,                0.71533,                0.76068,                0.39924,                 1.7224,                 1.4643,                0.83986,              0.0006052,              0.0006052,              0.0006052
                    144,                 1.5989,                  1.274,                0.76022,                0.76542,                0.72019,                0.77501,                0.40937,                  1.713,                 1.4253,                0.83614,             0.00059531,             0.00059531,             0.00059531
                    145,                 1.5723,                 1.2427,                0.75191,                0.72312,                0.73236,                0.76339,                0.40195,                  1.725,                  1.428,                0.83353,             0.00058542,             0.00058542,             0.00058542
                    146,                 1.5788,                  1.301,                0.74436,                0.70963,                0.74574,                  0.769,                0.40251,                 1.7124,                 1.4111,                  0.831,             0.00057552,             0.00057552,             0.00057552
                    147,                 1.5564,                 1.2637,                0.75324,                0.73455,                 0.7406,                0.77749,                0.41171,                 1.7162,                 1.4283,                0.83629,             0.00056563,             0.00056563,             0.00056563
                    148,                 1.5607,                 1.2416,                0.75736,                0.71989,                0.75663,                0.78691,                0.41975,                 1.6995,                 1.4082,                0.83403,             0.00055574,             0.00055574,             0.00055574
                    149,                 1.5944,                 1.2718,                0.75019,                0.72961,                0.76157,                0.78402,                0.41318,                 1.7082,                 1.4231,                0.83006,             0.00054585,             0.00054585,             0.00054585
                    150,                 1.5632,                 1.2441,                0.76035,                0.72085,                0.76642,                0.78058,                0.42374,                  1.694,                 1.4047,                0.82442,             0.00053595,             0.00053595,             0.00053595
                    151,                  1.606,                 1.2466,                0.74871,                0.72641,                0.73236,                0.77136,                0.40602,                 1.7243,                 1.4391,                0.83496,             0.00052606,             0.00052606,             0.00052606
                    152,                 1.5368,                 1.2533,                0.75736,                0.76328,                0.73114,                0.78062,                0.41845,                 1.6704,                 1.3915,                0.82479,             0.00051617,             0.00051617,             0.00051617
                    153,                  1.583,                 1.2444,                0.73051,                0.76197,                0.71533,                0.77143,                0.40977,                 1.6998,                 1.4194,                0.83644,             0.00050628,             0.00050628,             0.00050628
                    154,                 1.5672,                 1.2489,                0.75961,                0.77304,                0.74171,                0.78986,                0.41645,                 1.7158,                 1.4089,                0.83825,             0.00049639,             0.00049639,             0.00049639
